id,content,label
974313657360064512,"new nouners will often come into this channel or <#873197966373052426> when they join to say hello / intro, with how many channels the discord already has does it make sense to have one dedicated for intros?",
871420113562239036,Emmys is #11 - <@722395486081777755> if I bid .1 is that one still available and I can make sure it gets to her?,
1025815929885577348,It's loud af in my room but quiet on the spaces?,
1005369091994959963,"Question: Whats the difference between a Nouns ""subDAO"" and a Nounish ""Extension""?",
1008239708347846687,Is the spaces at 1am??,
1028358971339321536,Good / Bad / Ugly?,
996441808500441240,Also saw there was mention of a ui design system. Maybe an opportunity to collab with what's being built at https://www.noundation.wtf ?,
1060967535517892618,discord should be for holders only no?,
996423072863240343,sounds cool! which old computer were you thinking?,
1070260343009447956,"thanks for the answer, I found the noun video contest website but the discord contact is invalid. do you know the official discord for that contest?",
1015190040147656765,"Who is manning the main?
And can we start with that Angus and Julia Stone song today?
https://www.youtube.com/watch?v=yFTvbcNhEgc",
1060883229399322635,im just curious are noun holders discussing this right now? because its not a good look for the nouns image in the space the way this all transpired..   i wonder if the top nouns holders are trying to figure out solutions.. or if they just dont care?,
913301202266128394,do you guys know if anyone has successfully forked the nouns auction system yet?,
984179294471348224,this is great. maybe make the eyelids brown like the fur? not sure why they're pink!,
1077278045607575572,<@478195516631416832> can we add <@945220639265005608> to this channel?,
872107307075526696,"Hey NounGAN'ers, let's get together to share an actual Noun.

The final Noun GAN will be auctioned on @SuperRare in a couple days.

Help me promote it, and 100% of proceeds will go towards bidding on Noun that we will share governance on!

Thoughts?",
1009969745258360853,How to rally the noun troops behind a common initiative?,
1029441931559850005,shall i put the link into comments or on the main account?,
1060889160950480896,where can we see this? how do you know this?,
999724452831055952,Not sure how to add this to the cal <@650824125056548865> ?  GI Toadz for July 29th?,
1062881217604755636,"okay then the only other thing I can determine from your console log was that you might have not been on the right network (i.e. Network change error in red), can you verify that you were connected to mainnet when trying to submit the proposal?",
871412432357183519,Wait so how do we get these on test net?,
871774499492749322,That would be amazing. Can I dm you?,
1049959584606982214,<@&1025173565991047310>  can i get the Tweet Text and Image if available to sent out a tweet for the Special???,
1092524564518547506,Has this been announced yet?,
983945120359542866,<@400168997779275778> Would you be able to customize the UI with this?,
1009437766850981939,"while adding hardhat 

Could not fetch chain ID. Is your RPC URL correct?",
1039553523936935937,why i cant speak in <#855538581434007635>  ?,
914701388070678558,"How do you define 'worth doing' as it relates to this?  And why only 1% of the treasury and not 5%? Your broader point makes sense, but curious what inputs you use for public goods funding.",
1000568651231002795,<@930317640487030854> did you want to recap the weekend contest before or after FOMO?,
1061100453259120660,lets bring some life to the OpenSea presentation yea?,
1093288123229818981,why they do this?,
1080945763930099922,"I truly appreciate the in depth feedback; I'll bring back to the team an we'll digest.

One question if you wouldn't mind: in your opinion, what is the ideal relationship for Nouns to support a permanent IRL location business (coffee shop or otherwise)? Is it perhaps covering costs for branding/cosmetics only? Is there a $$ threshold? Something else?

Our aim in entering the prop house was obtaining direct feedback from the community, therefore, your responses have been terrific to help us refine what an ideal proposition would be. We really do appreciate it.",
1044274081224196200,is 5$ usdc too low?,
996454873266663525,wen unicode nouns?,
1006280703723450438,Second one undead???,
968632848837902408,"good point. competition does solve this issue, as 4156 said i think its a bit awkward because were early and we dont have the choices. RFPs seem like a cool idea. Is this something that could be a next phase of prop house too?",
1051578529143328849,Got it but no on-chain nounish governance? Or is the model multisig executes props that come out of anata house on prop house?,
950932833537511454,Does anyone here have the Nouns DAO vote timelines off hand?,
961896090368610334,just released this extension https://opensea.io/collection/nounprofiles what do I need to do to ask an admin to list on the notion art projects list?,
993990690973425734,or <@202986009216942080>? I just saw the tweet where you said you had a busy am so wasnt sure,
990841885809606687,Why is the twitter account still showing the fake website ?,
1040693983774515230,Are you available to set the spaces?,
978464709244227614,is there anyway to edit a proposal? Grammarly kinda screwed up a few words on mine 😭,
1017973006171115532,Oh weird- did you try importing as a mega vox ?,
993455233697075220,what does this rarity mean? 2 / 364,
902459645698916382,or B ?,
976235576254681100,When is someone starting Teenage Nouns? Auctions every 5 mins.,
996925707622031380,where are we with contest graphics and winners? would love to get them into the notion!,
899817581622468628,are you using another version of ethers elsewhere in your project?,
929764252221337632,Does that say ‘POP’,
1066853664226037831,Definitely. Wen sharding?,
943962080938168370,<@!708131862731554917> What will the proceeds for Super Blocks be used for?,
1050761728717230220,Hey there <@&1039595250504716348>!! Anyone want to pop by BuilderBox at 4 pm est today to chat about your DAO?,
1012015073482514512,Is DAI now functionally wrapped USDC?,
1049085171065958470,Pack of 100?,
972489257602150500,"it seems C is a winner, can you set up the vote with that in mind? <@708131862731554917>",
